"id","name","seq","lat","lng"
212,"1507 - Jativoca Ida",1,-26.3310485355044,-48.8746466375628
212,"1507 - Jativoca Ida",2,-26.3308662189666,-48.8747344294891
212,"1507 - Jativoca Ida",3,-26.3308237593225,-48.8747226051382
212,"1507 - Jativoca Ida",4,-26.3307889993491,-48.8746723286564
212,"1507 - Jativoca Ida",5,-26.3307940752726,-48.8746173771006
212,"1507 - Jativoca Ida",6,-26.330820095189,-48.8745602059109
212,"1507 - Jativoca Ida",7,-26.3308733639633,-48.8745223658905
212,"1507 - Jativoca Ida",8,-26.330960946702,-48.8744722738349
212,"1507 - Jativoca Ida",9,-26.3309650509181,-48.8744727457781
212,"1507 - Jativoca Ida",10,-26.3312122505955,-48.874378530895
212,"1507 - Jativoca Ida",11,-26.3314121888315,-48.8743020210285
212,"1507 - Jativoca Ida",12,-26.3315202290702,-48.8742774209838
212,"1507 - Jativoca Ida",13,-26.3316218387676,-48.8742775351926
212,"1507 - Jativoca Ida",14,-26.3316916097347,-48.8742855581546
212,"1507 - Jativoca Ida",15,-26.3317765912601,-48.8742860742681
212,"1507 - Jativoca Ida",16,-26.3322973251169,-48.8752235868751
212,"1507 - Jativoca Ida",17,-26.3330515852517,-48.8766822879714
212,"1507 - Jativoca Ida",18,-26.3334123496611,-48.8770912797808
212,"1507 - Jativoca Ida",19,-26.3337308394932,-48.8774462585657
212,"1507 - Jativoca Ida",20,-26.3340770143083,-48.8777769404752
212,"1507 - Jativoca Ida",21,-26.3343571234629,-48.8779936514184
212,"1507 - Jativoca Ida",22,-26.3346421780639,-48.8781590352832
212,"1507 - Jativoca Ida",23,-26.3349676346735,-48.8782728353805
212,"1507 - Jativoca Ida",24,-26.3364443619146,-48.8783848209784
212,"1507 - Jativoca Ida",25,-26.3368534172516,-48.8784550456257
212,"1507 - Jativoca Ida",26,-26.3371726322767,-48.8785241628858
212,"1507 - Jativoca Ida",27,-26.3375466735211,-48.8779146121998
212,"1507 - Jativoca Ida",28,-26.3376083627385,-48.8778754259496
212,"1507 - Jativoca Ida",29,-26.3376451520638,-48.8778588306861
212,"1507 - Jativoca Ida",30,-26.3379448125313,-48.8781930681936
212,"1507 - Jativoca Ida",31,-26.3381332451411,-48.878420701198
212,"1507 - Jativoca Ida",32,-26.338292567219,-48.8785593629363
212,"1507 - Jativoca Ida",33,-26.3383833665951,-48.8786091480007
212,"1507 - Jativoca Ida",34,-26.3384907096763,-48.8786145536419
212,"1507 - Jativoca Ida",35,-26.3385783782395,-48.8786084394713
212,"1507 - Jativoca Ida",36,-26.338704320924,-48.8785155855537
212,"1507 - Jativoca Ida",37,-26.3389172749612,-48.8782681628508
212,"1507 - Jativoca Ida",38,-26.3391666953954,-48.8780096376577
212,"1507 - Jativoca Ida",39,-26.3397668006131,-48.8772577578867
212,"1507 - Jativoca Ida",40,-26.3398547851722,-48.8771359715252
